activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2020,2549005SIVTHG14U2905,35614,NY,36085,36085021300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Joint,Joint,1,0,2,1,31,1,2,2,2,445000.0,82.963,3.15,0.289,2,6332.3,NA,2951.0,1456.0,,360,NA,NA,2,2,2,2,545000,1,1,3,5,1,NA,204,<20%,3,1,1,,,,,1,,,,,2,2,5,,,,,2,23,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,1,,,,,10,,,,4878,70.01,81800,89.96,998,1688,76
2020,2549005SIVTHG14U2905,35004,NY,36103,36103158323,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,515000.0,71.385,2.875,0.696,2,15431.52,NA,11203.0,,13842.05,180,NA,NA,2,2,2,2,715000,1,1,3,5,1,NA,287,43,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,1,,,,,10,,,,6573,17.68,126600,110.64,1964,2149,37
2020,2549005SIVTHG14U2905,35614,NY,36087,36087011603,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,285000.0,57.6,2.5,0.534,2,10084.59,NA,6480.0,,2010.24,180,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,87,45,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,5511,21.03,81800,196.35,1432,1642,45
2020,2549005SIVTHG14U2905,35004,NY,36103,36103147402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,555000.0,80.0,3.0,0.242,2,14027.14,NA,9275.0,,5464.8,360,NA,NA,2,2,2,2,695000,1,1,3,5,1,NA,192,44,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,35-44,No,No,2,1,1,,,,,10,,,,3522,8.69,126600,156.17,1091,1316,59
2020,2549005SIVTHG14U2905,28740,NY,36111,36111953800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,1,1,2,2,2,215000.0,80.0,3.25,0.439,2,4799.87,NA,1495.0,,,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,71,36,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,3958,6.95,83700,98.85,975,1627,50
2020,2549005SIVTHG14U2905,35004,NY,36059,36059302501,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,1,2,2,2,1005000.0,44.578,3.25,0.567,2,25048.25,NA,19307.75,,3450.32,360,NA,NA,2,2,2,2,2255000,1,1,3,5,1,NA,350,41,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,2,1,6,,,,,10,,,,2664,27.78,126600,168.29,794,881,57
2020,2549005SIVTHG14U2905,35614,NY,36087,36087012300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,1,31,1,2,2,2,485000.0,71.241,3.5,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,685000,1,3,3,5,1,NA,897,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,1,,,,,10,,,,6135,88.13,81800,56.17,293,1107,47
2020,2549005SIVTHG14U2905,35614,NY,36061,36061009100,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,31,1,2,2,2,2095000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,2496,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,6665,34.88,81800,370.04,1042,223,76
2020,2549005SIVTHG14U2905,35614,NY,36087,36087010804,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,205000.0,38.462,5.125,2.093,2,9685.67,NA,5495.0,,,360,NA,60,2,2,2,2,525000,1,1,3,5,1,NA,474,<20%,2,10,1,14,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,4343,32.3,81800,203.81,1101,1337,52
2020,2549005SIVTHG14U2905,35004,NY,36103,36103190502,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,1185000.0,80.0,3.25,0.41,2,20736.41,NA,13295.0,,14790.8,360,NA,NA,2,2,2,2,1475000,1,1,3,5,1,NA,416,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,2558,18.65,126600,95.45,863,2488,48
2020,2549005SIVTHG14U2905,39100,NY,36071,36071015005,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,32,1,2,2,2,625000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,127,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,2,1,6,,,,,10,,,,4423,0.86,100400,47.05,224,218,14
2020,2549005SIVTHG14U2905,35614,NY,36087,36087012101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,31,1,2,2,2,325000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,1,NA,137,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,2,1,6,,,,,10,,,,6337,2.76,81800,102.05,647,1141,22
2020,2549005SIVTHG14U2905,28740,NY,36111,36111954800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,32,1,2,2,2,205000.0,80.0,3.499,0.661,2,5253.27,NA,1495.0,,,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,137,20%-<30%,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4783,42.92,83700,69.36,930,1821,61
2020,2549005SIVTHG14U2905,35614,NY,36081,36081092800,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,945000.0,75.0,3.25,0.417,2,24538.75,NA,19208.16,3481.91,,360,NA,NA,2,2,2,2,1265000,1,1,3,5,1,NA,326,37,2,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,6,,,,,10,,,,3283,1.46,81800,198.13,1084,1350,76
2020,2549005SIVTHG14U2905,35614,NY,36047,36047046800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,595000.0,56.161,2.5,-0.259,2,17490.57,NA,12815.78,1706.4,,360,NA,NA,2,2,2,2,1055000,1,1,3,5,1,NA,157,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,2326,3.18,81800,66.11,265,533,55
2020,2549005SIVTHG14U2905,39100,NY,36071,36071015005,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,405000.0,69.565,3.625,NA,2,16430.91,NA,11995.0,,1396.0,360,NA,NA,2,2,2,2,575000,1,3,3,5,1,NA,62,43,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,2,1,2,,,,,10,,,,4423,0.86,100400,47.05,224,218,14
2020,2549005SIVTHG14U2905,35614,NY,36081,36081117500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,3,0,2,1,31,1,2,2,2,515000.0,45.333,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,1125000,1,1,3,5,1,NA,130,40,1,9,2,,,,,2,,,,,1,1,2,,,,,2,,,,,1,1,2,1,1,1,55-64,25-34,Yes,No,2,1,6,,,,,5,,,,5027,64.81,81800,102.27,966,1340,67
2020,2549005SIVTHG14U2905,35004,NY,36059,36059300600,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,2085000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,1119,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,45-54,No,No,2,1,6,,,,,10,,,,6573,29.27,126600,141.81,1960,1833,67
2020,2549005SIVTHG14U2905,39100,NY,36071,36071014302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,2,1,1,2,2,2,345000.0,96.5,3.125,1.289,2,11401.6,NA,2351.7,856.7,35.0,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,68,50%-60%,3,10,1,14,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,6783,27.08,100400,124.59,1904,2050,34
2020,2549005SIVTHG14U2905,35004,NY,36103,36103170002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,535000.0,70.0,5.875,3.161,2,15829.1,NA,9496.0,,,360,NA,NA,2,2,2,2,765000,1,2,3,5,1,NA,1005,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,4028,5.39,126600,85.56,1578,2903,50
2020,2549005SIVTHG14U2905,35004,NY,36103,36103200902,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,1135000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,469,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,2,1,6,,,,,10,,,,6991,21.54,126600,110.85,2565,6541,34
2020,2549005SIVTHG14U2905,35614,NY,36047,36047053100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,32,1,2,2,2,275000.0,28.723,3.25,NA,2,12826.85,NA,8523.9,1098.9,,360,NA,NA,2,2,2,2,945000,1,3,3,5,1,NA,54,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,2,1,1,,,,,10,,,,8924,4.85,81800,47.2,379,643,16
2020,2549005SIVTHG14U2905,39100,NY,36071,36071015004,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,325000.0,59.455,3.0,NA,2,12028.41,NA,8374.5,,55.59,360,NA,NA,2,2,2,2,555000,1,3,3,5,1,NA,247,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,6727,4.91,100400,25.06,378,257,22
2020,2549005SIVTHG14U2905,35004,NY,36103,36103190707,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,1,0,2,1,1,1,2,2,2,1345000.0,80.0,3.0,0.163,2,38527.31,NA,35874.52,15899.52,,360,NA,NA,2,2,2,2,1685000,1,2,3,5,1,NA,528,20%-<30%,1,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,5060,21.23,126600,92.09,1801,4224,39
2020,2549005SIVTHG14U2905,35004,NY,36059,36059301600,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,3,0,2,1,32,1,2,2,2,2205000.0,55.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,4005000,1,1,3,5,1,NA,0,<20%,1,10,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,1,,,,4772,24.46,126600,223.84,1301,1345,59
2020,2549005SIVTHG14U2905,35004,NY,36059,36059517400,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,32,1,2,2,2,775000.0,72.642,3.25,0.388,2,8891.03,NA,2935.4,1940.4,,360,NA,NA,2,2,2,2,1065000,1,1,3,5,1,NA,288,20%-<30%,1,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,1,6,,,,,10,,,,5025,11.7,126600,125.31,1391,1897,76
2020,2549005SIVTHG14U2905,35614,NY,36047,36047056000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,1,1,1,2,2,2,715000.0,55.0,6.125,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1305000,1,3,3,5,1,NA,2907,<20%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,2,1,6,,,,,10,,,,3681,17.77,81800,83.34,464,465,76
2020,2549005SIVTHG14U2905,35614,NY,36087,36087011504,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,395000.0,85.0,3.625,NA,2,15219.07,NA,11395.81,3126.43,,360,NA,NA,2,2,2,2,465000,1,3,3,5,1,NA,107,38,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,7152,85.75,81800,151.38,1594,1884,52
2020,2549005SIVTHG14U2905,39100,NY,36071,36071015006,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,1,2,2,2,365000.0,69.524,2.625,-0.174,2,12298.85,NA,9198.0,,4128.15,360,NA,NA,2,2,2,2,525000,1,1,3,5,1,NA,65,48,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,1,1,,,,,10,,,,6491,1.68,100400,27.01,372,203,20
2020,2549005SIVTHG14U2905,35614,NY,36047,36047050700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,1,1,2,2,2,695000.0,85.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,825000,1,1,3,5,1,NA,285,30%-<36%,3,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,25-34,35-44,No,No,2,1,6,,,,,7,,,,2417,30.08,81800,46.37,93,104,17
2020,2549005SIVTHG14U2905,35614,NY,36047,36047061002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,32,1,2,2,2,455000.0,60.0,4.0,1.199,2,4488.87,NA,1495.0,,,360,NA,NA,2,2,2,2,755000,1,1,3,5,1,NA,107,49,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4282,0.82,81800,166.76,1153,100,45
2020,2549005SIVTHG14U2905,39100,NY,36071,36071015004,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,31,1,2,2,2,295000.0,58.6,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,505000,1,3,3,5,1,NA,57,>60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,2,1,6,,,,,1,,,,6727,4.91,100400,25.06,378,257,22
2020,2549005SIVTHG14U2905,35004,NY,36103,36103158111,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,32,1,2,2,2,225000.0,61.486,4.375,NA,2,9606.95,NA,5592.33,866.78,,360,NA,NA,2,2,2,2,375000,1,3,3,5,1,NA,135,49,2,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,2,1,1,,,,,10,,,,3483,20.16,126600,90.02,929,1016,49
2020,2549005SIVTHG14U2905,35004,NY,36059,36059518201,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,4,0,2,1,31,1,2,2,2,2005000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,NA,1,3,3,5,1,NA,1013,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,2,1,6,,,,,10,,,,4323,14.04,126600,202.9,1302,1501,44
2020,2549005SIVTHG14U2905,35004,NY,36103,36103112214,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Male,4,0,2,1,1,1,2,2,2,1485000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,NA,1,1,3,5,1,NA,2424,NA,9,9,2,,,,,5,,,,,2,4,1,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,6,,,,,10,,,,6991,21.18,126600,142,2436,2470,28
2020,2549005SIVTHG14U2905,35004,NY,36103,36103159508,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,125000.0,75.0,3.125,NA,2,5982.28,NA,3423.75,,2059.23,360,NA,NA,2,2,2,2,165000,1,3,3,5,1,NA,136,39,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,2,1,1,,,,,10,,,,7630,34.13,126600,65.95,1882,2789,50
2020,2549005SIVTHG14U2905,35004,NY,36103,36103158605,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,325000.0,67.579,2.75,-0.024,2,9604.29,NA,5810.0,,3954.72,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,128,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,5200,24,126600,97.81,1423,1580,46
2020,2549005SIVTHG14U2905,35004,NY,36103,36103124500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,415000.0,78.476,3.25,0.367,2,3907.63,NA,995.0,,3765.68,360,NA,NA,2,2,2,2,525000,1,1,3,5,1,NA,117,36,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,5396,23.72,126600,110.49,1341,1702,62
2020,2549005SIVTHG14U2905,35614,NY,36087,36087011700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,235000.0,69.265,3.0,0.3,2,8738.83,NA,5705.0,,2428.01,360,NA,NA,2,2,2,2,345000,1,2,3,5,1,NA,1414,<20%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,2,1,1,,,,,10,,,,3106,21.6,81800,139.27,813,1099,60
2020,2549005SIVTHG14U2905,35614,NY,36087,36087012102,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,1205000.0,77.419,2.75,0.221,2,53681.76,NA,46255.0,21480.0,,360,NA,NA,2,2,2,2,1555000,1,1,3,5,1,NA,1211,<20%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,8712,5.85,81800,36.17,342,1107,17
2020,2549005SIVTHG14U2905,35614,NY,36047,36047026100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,995000.0,75.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1325000,1,3,3,5,3,NA,206,39,9,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,6,,,,4987,80.05,81800,73.23,425,1416,76
2020,2549005SIVTHG14U2905,35614,NY,36087,36087012102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,455000.0,37.5,6.99,NA,2,18054.28,NA,13870.0,,,360,36,NA,2,2,2,2,1205000,1,3,3,5,4,NA,0,<20%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,8712,5.85,81800,36.17,342,1107,17
2020,2549005SIVTHG14U2905,35614,NY,36061,36061000700,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,3,0,2,1,1,1,2,2,2,1965000.0,70.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,1,2,2805000,1,1,3,5,1,NA,463,47,2,10,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,1,,,,8794,30.75,81800,212.82,913,0,72
2020,2549005SIVTHG14U2905,35614,NY,36047,36047039600,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,3,0,2,1,32,1,2,2,2,1625000.0,54.167,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,3005000,1,1,3,5,1,NA,458,30%-<36%,2,2,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,2,1,6,,,,,3,,,,2090,13.11,81800,109.02,301,693,75
2020,2549005SIVTHG14U2905,35614,NY,36081,36081002200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,365000.0,36.683,3.125,0.475,2,13945.51,NA,8942.5,,4591.7,360,NA,NA,2,2,2,2,995000,1,1,3,5,2,NA,109,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,2178,82.14,81800,89.86,274,518,76
2020,2549005SIVTHG14U2905,35004,NY,36059,36059415000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,1,2,2,2,385000.0,59.984,2.75,-0.143,2,3501.43,NA,995.0,,2726.51,360,NA,NA,2,2,2,2,645000,1,1,3,5,1,NA,93,45,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,6067,15.87,126600,104.25,1615,1922,63
2020,2549005SIVTHG14U2905,39100,NY,36071,36071013500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,1,2,2,2,375000.0,57.692,2.875,0.16,2,13498.97,NA,10272.5,,6513.75,360,NA,NA,2,2,2,2,655000,1,1,3,5,1,NA,77,37,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,6376,23.67,100400,153.77,1732,1968,31
2020,2549005SIVTHG14U2905,35614,NY,36119,36119011000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,325000.0,80.0,2.75,0.18,2,15487.39,NA,7872.0,,2433.98,360,NA,NA,2,2,2,2,415000,1,1,3,5,1,NA,80,41,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,2662,70.25,81800,139.01,594,597,50
2020,2549005SIVTHG14U2905,39100,NY,36071,36071015005,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,195000.0,43.778,2.625,-0.02,2,7834.6,NA,5417.5,,94.56,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,74,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,4423,0.86,100400,47.05,224,218,14
